type,amount,oldbalanceOrg,newbalanceOrig,isFraud
1,134293.12,134293.12,0.0,Fraud
4,74076.48,74076.48,0.0,Fraud
4,147080.42,147080.42,0.0,Fraud
1,49076.27,49076.27,0.0,Fraud
4,6392800.85,6392800.85,0.0,Fraud
1,62233.15,52945.0,0.0,No Fraud
3,4719.65,15616.0,10896.35,No Fraud
1,388171.95,388171.95,0.0,Fraud
4,18887.0,18887.0,0.0,Fraud
4,1697093.54,1697093.54,0.0,Fraud
3,3357.29,99759.0,96401.71,No Fraud
4,530124.99,530124.99,0.0,Fraud
0,343485.53,3864815.46,4208300.99,No Fraud
4,95105.01,95105.01,0.0,Fraud
3,14982.09,13222.0,0.0,No Fraud
1,204778.36,0.0,0.0,No Fraud
4,401133.43,203742.0,0.0,No Fraud
4,323726.61,323726.61,0.0,Fraud
4,269187.87,269187.87,0.0,Fraud
4,88099.88,88099.88,0.0,Fraud
3,595.67,0.0,0.0,No Fraud
1,601494.61,601494.61,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,724264.21,724264.21,0.0,Fraud
4,440120.98,30229.0,0.0,No Fraud
4,240427.17,240427.17,0.0,Fraud
4,634046.89,634046.89,0.0,Fraud
3,7522.92,78023.54,70500.62,No Fraud
0,62813.9,8004186.53,8067000.42,No Fraud
1,203774.46,137604.6,0.0,No Fraud
1,101933.05,151.0,0.0,No Fraud
4,5188875.35,5188875.35,0.0,Fraud
3,2424.12,0.0,0.0,No Fraud
4,354369.64,204842.0,0.0,No Fraud
1,931684.75,931684.75,0.0,Fraud
1,9725837.08,9725837.08,0.0,Fraud
4,1282731.68,1282731.68,0.0,Fraud
3,23180.24,337.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,36532.84,36532.84,0.0,Fraud
1,398645.68,5023.0,0.0,No Fraud
3,31645.04,10622.0,0.0,No Fraud
4,9973371.34,1053.0,0.0,No Fraud
1,167806.93,167806.93,0.0,Fraud
4,114490.39,114490.39,0.0,Fraud
0,363626.22,4310395.0,4674021.23,No Fraud
4,9274.56,9274.56,0.0,Fraud
1,1270564.34,1270564.34,0.0,Fraud
3,5017.91,366160.39,361142.48,No Fraud
3,8327.64,10327.0,1999.36,No Fraud
4,503405.88,503405.88,0.0,Fraud
1,16102.73,0.0,0.0,No Fraud
4,9585040.37,19585040.37,19585040.37,Fraud
1,1530.84,1530.84,0.0,Fraud
0,255165.28,167325.0,422490.28,No Fraud
4,723782.37,723782.37,0.0,Fraud
1,2321633.57,2321633.57,0.0,Fraud
1,1082200.06,1082200.06,0.0,Fraud
1,168979.85,13442.0,0.0,No Fraud
4,127916.67,127916.67,0.0,Fraud
3,8248.49,0.0,0.0,No Fraud
1,79971.54,482.0,0.0,No Fraud
1,126373.25,0.0,0.0,No Fraud
3,1002.99,12118.0,11115.01,No Fraud
4,207021.45,207021.45,0.0,Fraud
4,5024796.27,34249.0,0.0,No Fraud
0,59561.86,717200.57,776762.43,No Fraud
1,1321984.45,1321984.45,0.0,Fraud
0,72741.59,18228221.53,18300963.12,No Fraud
0,228684.0,86108.0,314792.0,No Fraud
4,555574.92,555574.92,0.0,Fraud
1,544890.56,0.0,0.0,No Fraud
0,138601.71,253828.0,392429.71,No Fraud
1,70534.49,137352.0,66817.51,No Fraud
1,32347.52,51857.0,19509.48,No Fraud
1,183385.35,183385.35,0.0,Fraud
1,179725.06,179725.06,0.0,Fraud
4,82750.0,82750.0,0.0,Fraud
4,880975.83,880975.83,0.0,Fraud
4,10000000.0,19033760.73,9033760.73,Fraud
1,349363.15,0.0,0.0,No Fraud
0,39191.29,0.0,39191.29,No Fraud
3,6183.62,41025.0,34841.38,No Fraud
0,250807.17,4296135.99,4546943.16,No Fraud
0,358751.9,566257.17,925009.06,No Fraud
3,3546.86,35296.0,31749.14,No Fraud
1,613386.47,613386.47,0.0,Fraud
3,8818.91,0.0,0.0,No Fraud
1,561149.9,561149.9,0.0,Fraud
1,3049753.79,3049753.79,0.0,Fraud
1,29473.67,29473.67,0.0,Fraud
1,14206.82,14206.82,0.0,Fraud
0,8498.2,7974.0,16472.2,No Fraud
1,822361.52,822361.52,0.0,Fraud
1,39664.74,39664.74,0.0,Fraud
3,23650.99,105647.0,81996.01,No Fraud
3,1176.03,435401.36,434225.32,No Fraud
3,2821.33,5994.0,3172.67,No Fraud
1,880975.83,880975.83,0.0,Fraud
1,54892.98,54892.98,0.0,Fraud
3,11009.46,0.0,0.0,No Fraud
1,63116.33,0.0,0.0,No Fraud
0,210564.12,3906519.34,4117083.46,No Fraud
3,3630.42,102.0,0.0,No Fraud
1,272791.44,272791.44,0.0,Fraud
1,45271.85,45271.85,0.0,Fraud
0,348673.08,5991551.26,6340224.34,No Fraud
1,203502.94,11181.0,0.0,No Fraud
3,4983.92,0.0,0.0,No Fraud
4,529837.31,0.0,0.0,No Fraud
3,19493.43,315382.81,295889.38,No Fraud
3,22323.63,4038.0,0.0,No Fraud
1,274125.77,274125.77,0.0,Fraud
1,248071.56,248071.56,0.0,Fraud
0,191258.4,17924372.74,18115631.14,No Fraud
4,58521.53,58521.53,0.0,Fraud
4,391552.48,710.0,0.0,No Fraud
3,17303.96,374.0,0.0,No Fraud
1,98181.93,0.0,0.0,No Fraud
1,29977.01,0.0,0.0,No Fraud
1,114278.07,9293.0,0.0,No Fraud
0,161602.67,15363495.48,15525098.15,No Fraud
4,1864022.05,1864022.05,0.0,Fraud
1,174683.34,174683.34,0.0,Fraud
1,60891.94,60891.94,0.0,Fraud
4,353313.55,353313.55,0.0,Fraud
0,175459.17,9388087.24,9563546.41,No Fraud
1,346795.44,346795.44,0.0,Fraud
1,2117503.53,2117503.53,0.0,Fraud
4,145982.36,145982.36,0.0,Fraud
3,377.98,0.0,0.0,No Fraud
1,412044.07,0.0,0.0,No Fraud
4,5741.05,5741.05,0.0,Fraud
3,3202.17,732.0,0.0,No Fraud
4,400276.72,400276.72,0.0,Fraud
1,1218165.88,1218165.88,0.0,Fraud
1,9639052.83,9639052.83,0.0,Fraud
1,134917.63,5449.0,0.0,No Fraud
1,753723.54,753723.54,0.0,Fraud
1,61145.65,38026.0,0.0,No Fraud
4,844348.52,844348.52,0.0,Fraud
0,72009.72,7795498.19,7867507.91,No Fraud
1,1138384.29,1138384.29,0.0,Fraud
0,264560.08,2654646.6,2919206.68,No Fraud
4,379878.0,379878.0,0.0,Fraud
0,184734.92,1492992.14,1677727.07,No Fraud
4,4481768.26,4481768.26,0.0,Fraud
3,18818.11,0.0,0.0,No Fraud
1,63843.11,0.0,0.0,No Fraud
4,511259.05,511259.05,0.0,Fraud
1,1421665.98,1421665.98,0.0,Fraud
4,705647.68,705647.68,0.0,Fraud
4,2066446.27,2066446.27,0.0,Fraud
1,135887.91,10058.0,0.0,No Fraud
1,294115.62,421.0,0.0,No Fraud
1,11555.39,100771.0,89215.61,No Fraud
0,100862.24,105803.0,206665.24,No Fraud
4,1968008.53,1968008.53,0.0,Fraud
1,119143.75,119143.75,0.0,Fraud
3,2260.23,0.0,0.0,No Fraud
0,225770.5,1065290.97,1291061.47,No Fraud
3,34496.83,36143.0,1646.17,No Fraud
0,255831.88,11725954.71,11981786.59,No Fraud
1,53741.78,277.0,0.0,No Fraud
1,420045.52,0.0,0.0,No Fraud
1,839077.79,839077.79,0.0,Fraud
3,20020.61,141116.61,121096.01,No Fraud
1,114308.2,114308.2,0.0,Fraud
2,2884.33,0.0,0.0,No Fraud
4,681716.51,25189.0,0.0,No Fraud
3,18361.13,93849.15,75488.02,No Fraud
1,102750.55,102750.55,0.0,Fraud
0,181887.45,20754625.35,20936512.8,No Fraud
4,1600721.32,1600721.32,0.0,Fraud
4,1380570.07,0.0,0.0,No Fraud
0,394558.12,100.0,394658.12,No Fraud
1,91281.33,0.0,0.0,No Fraud
4,986623.96,986623.96,0.0,Fraud
0,77120.63,5241037.01,5318157.64,No Fraud
1,1155819.58,1155819.58,0.0,Fraud
0,40863.57,118903.0,159766.57,No Fraud
4,682309.83,682309.83,0.0,Fraud
4,343168.38,0.0,0.0,No Fraud
1,97326.39,0.0,0.0,No Fraud
4,665337.79,2487.0,0.0,No Fraud
1,54169.19,30369.0,0.0,No Fraud
1,1418168.85,1418168.85,0.0,Fraud
4,1028852.71,20246.0,0.0,No Fraud
0,260474.39,21342.0,281816.39,No Fraud
4,353685.74,0.0,0.0,No Fraud
4,1090527.71,1090527.71,0.0,Fraud
3,41345.32,0.0,0.0,No Fraud
1,1379501.18,1379501.18,0.0,Fraud
3,13053.7,0.0,0.0,No Fraud
3,2972.27,0.0,0.0,No Fraud
1,7515624.63,7515624.63,0.0,Fraud
1,168134.95,0.0,0.0,No Fraud
4,351237.49,10652.0,0.0,No Fraud
1,2284476.12,2284476.12,0.0,Fraud
1,173198.42,11198.0,0.0,No Fraud
1,2905831.61,2905831.61,0.0,Fraud
1,113447.92,113447.92,0.0,Fraud
3,28621.86,40093.86,11472.0,No Fraud
3,25106.06,0.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,193663.9,193663.9,0.0,Fraud
1,158509.37,99018.0,0.0,No Fraud
1,185832.85,10478.0,0.0,No Fraud
1,93423.61,22203.0,0.0,No Fraud
1,37766.23,37766.23,0.0,Fraud
1,963966.56,963966.56,0.0,Fraud
1,574709.63,574709.63,0.0,Fraud
4,128426.58,128426.58,0.0,Fraud
4,1764389.11,1764389.11,0.0,Fraud
4,1514913.43,0.0,0.0,No Fraud
4,2070814.27,2070814.27,0.0,Fraud
1,52380.89,0.0,0.0,No Fraud
0,235331.47,4261966.05,4497297.52,No Fraud
1,258302.55,52329.0,0.0,No Fraud
1,153730.31,332654.72,178924.41,No Fraud
0,181071.17,7076285.66,7257356.83,No Fraud
1,282930.91,50520.0,0.0,No Fraud
4,239646.72,239646.72,0.0,Fraud
1,2600970.32,2600970.32,0.0,Fraud
3,38291.71,30695.0,0.0,No Fraud
1,27189.47,0.0,0.0,No Fraud
4,952234.12,952234.12,0.0,Fraud
3,176.77,0.0,0.0,No Fraud
0,51823.39,20955.0,72778.39,No Fraud
4,821236.82,11399.0,0.0,No Fraud
1,167743.93,167743.93,0.0,Fraud
1,58863.89,58863.89,0.0,Fraud
1,31762.19,0.0,0.0,No Fraud
1,242179.39,242179.39,0.0,Fraud
1,39108.07,0.0,0.0,No Fraud
3,2530.29,100467.0,97936.71,No Fraud
4,701168.78,701168.78,0.0,Fraud
4,253640.11,0.0,0.0,No Fraud
1,766631.82,766631.82,0.0,Fraud
1,3607917.73,3607917.73,0.0,Fraud
4,821138.21,821138.21,0.0,Fraud
1,269656.78,49132.0,0.0,No Fraud
1,5131896.17,5131896.17,0.0,Fraud
1,1715635.41,1715635.41,0.0,Fraud
4,450060.37,450060.37,0.0,Fraud
1,204280.71,0.0,0.0,No Fraud
3,22173.62,0.0,0.0,No Fraud
3,1639.22,18367.0,16727.78,No Fraud
3,16485.97,20859.0,4373.03,No Fraud
4,2577489.07,2577489.07,0.0,Fraud
1,21305.31,868.0,0.0,No Fraud
3,3958.2,0.0,0.0,No Fraud
4,329156.43,329156.43,0.0,Fraud
0,160816.78,8027878.52,8188695.3,No Fraud
0,410789.42,8239467.28,8650256.7,No Fraud
1,345817.29,31582.0,0.0,No Fraud
0,243174.39,21813.0,264987.39,No Fraud
0,312735.02,4532501.6,4845236.62,No Fraud
3,24848.52,0.0,0.0,No Fraud
1,1077146.94,1077146.94,0.0,Fraud
0,404770.93,31400.0,436170.93,No Fraud
1,30820.17,30820.17,0.0,Fraud
4,742973.53,742973.53,0.0,Fraud
1,320620.39,21307.0,0.0,No Fraud
1,137718.36,0.0,0.0,No Fraud
3,8950.97,475.0,0.0,No Fraud
3,4366.02,65430.0,61063.98,No Fraud
1,240746.27,240746.27,0.0,Fraud
4,18035.14,18035.14,0.0,Fraud
1,239473.85,239473.85,0.0,Fraud
4,8267760.5,8267760.5,0.0,Fraud
1,78495.9,0.0,0.0,No Fraud
1,311931.37,0.0,0.0,No Fraud
3,5559.96,0.0,0.0,No Fraud
1,112729.38,29913.0,0.0,No Fraud
1,343972.5,343972.5,0.0,Fraud
0,140211.23,5103720.41,5243931.64,No Fraud
3,38501.78,10574.0,0.0,No Fraud
1,355061.79,0.0,0.0,No Fraud
3,12419.99,293.0,0.0,No Fraud
0,312278.07,12698318.61,13010596.68,No Fraud
1,4348.62,4348.62,0.0,Fraud
1,266664.59,20858.0,0.0,No Fraud
4,1090725.94,40036.0,0.0,No Fraud
4,2393539.65,2393539.65,0.0,Fraud
1,216390.73,0.0,0.0,No Fraud
0,198307.86,1680.0,199987.86,No Fraud
4,444898.97,444898.97,0.0,Fraud
1,222717.26,0.0,0.0,No Fraud
1,172141.95,51406.0,0.0,No Fraud
0,67882.67,2305.0,70187.67,No Fraud
1,261941.61,0.0,0.0,No Fraud
1,155028.83,155028.83,0.0,Fraud
4,371771.44,371771.44,0.0,Fraud
4,1266752.6,1266752.6,0.0,Fraud
1,146465.97,1047.0,0.0,No Fraud
4,151715.39,151715.39,0.0,Fraud
4,4135944.29,4135944.29,0.0,Fraud
1,2115503.99,2115503.99,0.0,Fraud
3,25690.41,0.0,0.0,No Fraud
1,185391.82,185391.82,0.0,Fraud
1,252667.75,252667.75,0.0,Fraud
3,2049.47,553430.0,551380.53,No Fraud
3,853.36,1062.0,208.64,No Fraud
0,174460.67,8473056.88,8647517.55,No Fraud
0,66642.04,9588310.96,9654953.0,No Fraud
1,33676.59,33676.59,0.0,Fraud
3,9481.91,0.0,0.0,No Fraud
1,806850.06,806850.06,0.0,Fraud
4,30548.46,30548.46,0.0,Fraud
0,56186.44,1755553.2,1811739.64,No Fraud
1,257831.44,0.0,0.0,No Fraud
4,555624.58,147.0,0.0,No Fraud
0,83389.72,1163768.26,1247157.98,No Fraud
1,1005346.72,1005346.72,0.0,Fraud
1,7231.13,1051.0,0.0,No Fraud
1,294245.12,40772.0,0.0,No Fraud
4,2248584.96,2248584.96,0.0,Fraud
4,10000000.0,12321633.57,2321633.57,Fraud
0,212105.92,1109.0,213214.92,No Fraud
3,5514.64,0.0,0.0,No Fraud
0,46110.89,7867568.23,7913679.13,No Fraud
4,797710.8,797710.8,0.0,Fraud
4,294282.25,0.0,0.0,No Fraud
3,9638.64,156417.0,146778.36,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
4,705990.71,0.0,0.0,No Fraud
4,1001446.44,1001446.44,0.0,Fraud
4,60450.18,60450.18,0.0,Fraud
4,362335.05,362335.05,0.0,Fraud
4,52792.54,0.0,0.0,No Fraud
1,35759.12,35759.12,0.0,Fraud
3,5409.52,61142.0,55732.48,No Fraud
1,164.0,164.0,0.0,Fraud
1,139940.68,1749.0,0.0,No Fraud
4,377028.84,0.0,0.0,No Fraud
1,143592.89,143592.89,0.0,Fraud
1,1392337.38,1392337.38,0.0,Fraud
1,357690.85,0.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,6703831.4,6703831.4,0.0,Fraud
0,224272.91,636828.95,861101.86,No Fraud
1,332375.22,13058.0,0.0,No Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,618381.01,618381.01,0.0,Fraud
4,157610.11,157610.11,0.0,Fraud
4,1214511.61,1214511.61,0.0,Fraud
1,6870369.62,6870369.62,0.0,Fraud
4,1516823.73,1516823.73,0.0,Fraud
4,4152435.91,4152435.91,0.0,Fraud
1,142336.65,142336.65,0.0,Fraud
1,3490916.0,3490916.0,0.0,Fraud
4,15371.72,15371.72,0.0,Fraud
4,830803.43,830803.43,0.0,Fraud
4,114169.66,114169.66,0.0,Fraud
0,103833.31,6197377.98,6301211.29,No Fraud
4,1165187.89,1165187.89,0.0,Fraud
4,1328643.11,0.0,0.0,No Fraud
4,1035401.2,1035401.2,0.0,Fraud
1,3178881.71,3178881.71,0.0,Fraud
4,144945.34,144945.34,0.0,Fraud
1,6339.42,6339.42,0.0,Fraud
2,1727.95,90654.65,88926.7,No Fraud
4,159581.28,0.0,0.0,No Fraud
4,29707.86,29707.86,0.0,Fraud
0,296670.47,4583140.44,4879810.91,No Fraud
1,222048.71,0.0,0.0,Fraud
1,10000000.0,10000000.0,0.0,Fraud
1,44577.32,44577.32,0.0,Fraud
1,2898.09,2898.09,0.0,Fraud
4,494453.52,494453.52,0.0,Fraud
4,515645.16,515645.16,0.0,Fraud
4,325732.34,325732.34,0.0,Fraud
1,455014.69,455014.69,0.0,Fraud
4,917993.9,21067.0,0.0,No Fraud
3,24904.19,0.0,0.0,No Fraud
4,224570.45,224570.45,0.0,Fraud
3,17293.7,0.0,0.0,No Fraud
1,553399.25,553399.25,0.0,Fraud
4,248280.3,0.0,0.0,No Fraud
4,2163012.63,2163012.63,0.0,Fraud
1,1155128.91,1155128.91,0.0,Fraud
1,90270.88,11363.0,0.0,No Fraud
3,33811.74,399793.26,365981.52,No Fraud
0,231877.06,9332353.35,9564230.41,No Fraud
4,339770.85,45297.0,0.0,No Fraud
4,10000000.0,44892193.09,34892193.09,Fraud
4,3904257.51,3904257.51,0.0,Fraud
0,248344.03,3700764.22,3949108.24,No Fraud
1,13774.15,13774.15,0.0,Fraud
1,315857.55,8851.85,0.0,No Fraud
1,1665334.68,1665334.68,0.0,Fraud
1,8317724.27,8317724.27,0.0,Fraud
1,969259.07,969259.07,0.0,Fraud
4,9345700.07,9345700.07,0.0,Fraud
0,20819.56,10040.0,30859.56,No Fraud
1,757401.17,757401.17,0.0,Fraud
1,328853.84,107071.0,0.0,No Fraud
4,180226.94,0.0,0.0,No Fraud
4,46291.81,46291.81,0.0,Fraud
0,457683.4,24791.0,482474.4,No Fraud
4,120214.74,120214.74,0.0,Fraud
0,102772.84,2665125.64,2767898.47,No Fraud
4,338293.14,338293.14,0.0,Fraud
1,2374490.77,2374490.77,0.0,Fraud
1,326394.0,0.0,0.0,No Fraud
4,93253.25,93253.25,0.0,Fraud
0,94074.7,1109593.49,1203668.19,No Fraud
1,6168077.6,6168077.6,0.0,Fraud
1,102256.57,102256.57,0.0,Fraud
0,432544.51,17470944.94,17903489.45,No Fraud
3,3842.48,20043.0,16200.52,No Fraud
1,3222396.0,3222396.0,0.0,Fraud
1,215007.67,0.0,0.0,No Fraud
4,1844357.26,1844357.26,0.0,Fraud
4,1164448.96,1164448.96,0.0,Fraud
4,143175.23,143175.23,0.0,Fraud
0,218199.02,2502451.78,2720650.8,No Fraud
4,5052211.09,5052211.09,0.0,Fraud
3,21057.49,16039.0,0.0,No Fraud
4,18405.16,18405.16,0.0,Fraud
1,434006.52,434006.52,0.0,Fraud
4,6087.58,6087.58,0.0,Fraud
4,60633.76,60633.76,0.0,Fraud
0,327232.46,8370983.32,8698215.79,No Fraud
1,283429.1,283429.1,0.0,Fraud
1,306213.63,306213.63,0.0,Fraud
4,219300.76,219300.76,0.0,Fraud
3,10656.83,0.0,0.0,No Fraud
1,40611.22,0.0,0.0,Fraud
0,22447.82,4808901.96,4831349.77,No Fraud
1,24002.04,0.0,0.0,No Fraud
1,315572.51,100271.0,0.0,No Fraud
4,8775594.43,8775594.43,0.0,Fraud
1,134400.59,289739.45,155338.86,No Fraud
1,59385.67,59385.67,0.0,Fraud
3,3361.46,30590.0,27228.54,No Fraud
1,29462.03,0.0,0.0,No Fraud
1,270142.24,153786.0,0.0,No Fraud
1,615398.61,615398.61,0.0,Fraud
4,115125.3,115125.3,0.0,Fraud
3,33903.59,34351.0,447.41,No Fraud
4,3243092.91,3243092.91,0.0,Fraud
0,23832.75,1314.0,25146.75,No Fraud
1,132852.88,0.0,0.0,No Fraud
1,367364.8,367364.8,0.0,Fraud
1,160186.79,160186.79,0.0,Fraud
1,208872.72,132.0,0.0,No Fraud
1,19646.09,19646.09,0.0,Fraud
3,2418.52,6061.28,3642.76,No Fraud
1,373531.87,373531.87,0.0,Fraud
4,369306.87,369306.87,0.0,Fraud
1,503405.88,503405.88,0.0,Fraud
3,3904.89,641965.91,638061.02,No Fraud
1,398041.98,398041.98,0.0,Fraud
1,1001446.44,1001446.44,0.0,Fraud
1,226510.05,304656.0,78145.95,No Fraud
4,3588174.94,3588174.94,0.0,Fraud
4,2674794.22,2674794.22,0.0,Fraud
4,1912961.16,1912961.16,0.0,Fraud
3,8294.03,20305.0,12010.97,No Fraud
1,95229.39,0.0,0.0,No Fraud
4,150871.46,0.0,0.0,No Fraud
4,1240717.75,1240717.75,0.0,Fraud
1,102450.39,33190.0,0.0,No Fraud
4,1812161.42,1812161.42,0.0,Fraud
1,3071270.72,3071270.72,0.0,Fraud
3,5499.69,16166.0,10666.31,No Fraud
0,320370.95,756868.69,1077239.64,No Fraud
4,763913.96,763913.96,0.0,Fraud
1,780066.22,780066.22,0.0,Fraud
1,178732.41,118188.0,0.0,No Fraud
4,1005365.24,1005365.24,0.0,Fraud
4,1392337.38,1392337.38,0.0,Fraud
4,50577.26,50577.26,0.0,Fraud
3,71536.51,254099.6,182563.09,No Fraud
4,800024.12,800024.12,0.0,Fraud
4,173309.11,173309.11,0.0,Fraud
4,152331.26,152331.26,0.0,Fraud
0,95065.05,2758332.14,2853397.19,No Fraud
4,279776.54,279776.54,0.0,Fraud
4,2078560.34,0.0,0.0,No Fraud
1,1064425.7,1064425.7,0.0,Fraud
0,161640.29,9488.0,171128.29,No Fraud
0,74399.66,12247.0,86646.66,No Fraud
1,563149.41,563149.41,0.0,Fraud
4,219934.26,219934.26,0.0,Fraud
1,243459.96,243459.96,0.0,Fraud
4,338062.05,338062.05,0.0,Fraud
1,2491.85,2491.85,0.0,Fraud
1,307455.42,307455.42,0.0,Fraud
1,925579.57,925579.57,0.0,Fraud
0,288268.04,50188.0,338456.04,No Fraud
3,1729.11,20005.0,18275.89,No Fraud
1,100660.95,0.0,0.0,No Fraud
1,182145.0,19649.0,0.0,No Fraud
4,82665.47,82665.47,0.0,Fraud
0,598500.88,3671539.85,4270040.73,No Fraud
4,3723738.06,3723738.06,0.0,Fraud
4,1754597.44,1754597.44,0.0,Fraud
1,161859.16,161859.16,0.0,Fraud
4,452261.67,452261.67,0.0,Fraud
1,198894.23,6378.0,0.0,No Fraud
4,326052.83,326052.83,0.0,Fraud
3,575.82,303477.0,302901.18,No Fraud
4,291527.75,291527.75,0.0,Fraud
1,34749.34,56772.0,22022.66,No Fraud
2,1255.68,0.0,0.0,No Fraud
1,526787.54,526787.54,0.0,Fraud
1,337926.97,0.0,0.0,No Fraud
3,2183.81,208723.41,206539.6,No Fraud
1,208364.48,19854.0,0.0,No Fraud
1,781953.11,781953.11,0.0,Fraud
1,393699.17,393699.17,0.0,Fraud
1,113814.66,17441.0,0.0,No Fraud
1,656118.37,656118.37,0.0,Fraud
1,155926.42,155926.42,0.0,Fraud
1,189974.21,0.0,0.0,No Fraud
4,228416.57,228416.57,0.0,Fraud
1,24529.24,10898.0,0.0,No Fraud
4,6514.47,6514.47,0.0,Fraud
1,61470.02,61470.02,0.0,Fraud
4,969576.64,6514.0,0.0,No Fraud
4,33302.96,33302.96,0.0,Fraud
0,75097.27,52961.0,128058.27,No Fraud
4,355151.57,355151.57,0.0,Fraud
1,2254934.36,2254934.36,0.0,Fraud
3,3797.17,107842.0,104044.83,No Fraud
1,121929.24,0.0,0.0,No Fraud
1,149279.69,149279.69,0.0,Fraud
0,324214.2,52508.0,376722.2,No Fraud
1,169606.21,203321.0,33714.79,No Fraud
3,11921.54,694112.79,682191.25,No Fraud
0,229412.67,25823.0,255235.67,No Fraud
0,393574.93,54385.0,447959.93,No Fraud
4,3912252.81,3912252.81,0.0,Fraud
1,1094419.89,1094419.89,0.0,Fraud
3,7893.37,0.0,0.0,No Fraud
1,172821.68,73260.0,0.0,No Fraud
0,111081.05,40630.0,151711.05,No Fraud
1,1767886.02,1767886.02,0.0,Fraud
3,9224.53,8040.79,0.0,No Fraud
3,21252.96,49912.0,28659.04,No Fraud
0,94306.5,3837280.47,3931586.97,No Fraud
1,100969.53,745206.68,644237.16,No Fraud
1,618156.65,14187.0,0.0,No Fraud
4,1448630.38,1448630.38,0.0,Fraud
1,110408.89,0.0,0.0,No Fraud
1,258355.42,258355.42,0.0,Fraud
1,58058.98,58058.98,0.0,Fraud
1,8274020.94,8274020.94,0.0,Fraud
1,149021.69,162474.0,13452.31,No Fraud
3,9825.0,2081.0,0.0,No Fraud
4,5393290.34,5393290.34,0.0,Fraud
0,181819.34,60389.0,242208.34,No Fraud
4,1457343.37,1457343.37,0.0,Fraud
1,10271.08,7063.21,0.0,No Fraud
1,173020.24,173020.24,0.0,Fraud
1,60928.95,201225.0,140296.05,No Fraud
3,6903.41,0.0,0.0,No Fraud
1,76200.04,76200.04,0.0,Fraud
1,6417789.09,6417789.09,0.0,Fraud
1,148414.15,3018.0,0.0,No Fraud
1,59964.24,0.0,0.0,No Fraud
1,94328.55,0.0,0.0,No Fraud
0,370158.41,20596.0,390754.41,No Fraud
4,1352956.88,0.0,0.0,No Fraud
3,1214.72,11581.0,10366.28,No Fraud
1,1025082.07,1025082.07,0.0,Fraud
1,63978.54,30613.0,0.0,No Fraud
4,59649.33,59649.33,0.0,Fraud
1,144065.75,144065.75,0.0,Fraud
4,706033.19,18150.0,0.0,No Fraud
3,2263.45,0.0,0.0,No Fraud
4,177217.55,177217.55,0.0,Fraud
4,273179.3,262171.0,0.0,No Fraud
1,182666.85,182666.85,0.0,Fraud
4,277582.53,277582.53,0.0,Fraud
1,200268.44,20640.0,0.0,No Fraud
4,3297243.38,3297243.38,0.0,Fraud
1,173782.59,173782.59,0.0,Fraud
1,149117.77,0.0,0.0,No Fraud
0,137244.54,1069.0,138313.54,No Fraud
1,436035.29,436035.29,0.0,Fraud
4,866712.19,866712.19,0.0,Fraud
4,17428.0,17428.0,0.0,Fraud
1,218093.73,0.0,0.0,No Fraud
4,79446.06,79446.06,0.0,Fraud
1,150245.05,150245.05,0.0,Fraud
1,309543.83,912379.0,602835.17,No Fraud
1,1501297.88,1501297.88,0.0,Fraud
4,116452.23,10796.0,0.0,No Fraud
4,1290193.08,1290193.08,0.0,Fraud
0,291077.35,875.0,291952.35,No Fraud
3,23607.1,244665.21,221058.11,No Fraud
4,3019699.77,3019699.77,0.0,Fraud
0,164865.25,5065341.02,5230206.27,No Fraud
1,58233.05,0.0,0.0,No Fraud
3,2385.62,0.0,0.0,No Fraud
0,127642.13,6406674.88,6534317.01,No Fraud
3,5150.47,41048.0,35897.53,No Fraud
0,235893.8,20768.0,256661.8,No Fraud
4,2683064.51,51868.0,0.0,No Fraud
4,441873.49,441873.49,0.0,Fraud
4,426532.4,426532.4,0.0,Fraud
0,172306.86,1217430.53,1389737.39,No Fraud
1,3512572.72,3512572.72,0.0,Fraud
3,39680.96,560738.26,521057.31,No Fraud
0,55296.18,98777.0,154073.18,No Fraud
3,24997.67,0.0,0.0,No Fraud
1,160599.31,28231.0,0.0,No Fraud
4,10000000.0,13120690.98,3120690.98,Fraud
4,127342.3,127342.3,0.0,Fraud
1,43342.16,36830.0,0.0,No Fraud
4,724414.43,724414.43,0.0,Fraud
3,11951.96,12764.0,812.04,No Fraud
1,310612.06,0.0,0.0,No Fraud
3,16280.7,0.0,0.0,No Fraud
1,108560.06,108560.06,0.0,Fraud
1,245694.84,245694.84,0.0,Fraud
1,142128.24,20905.0,0.0,No Fraud
3,6964.41,2716.0,0.0,No Fraud
4,2059980.16,2059980.16,0.0,Fraud
3,57808.14,0.0,0.0,No Fraud
4,291264.2,291264.2,0.0,Fraud
3,4402.78,0.0,0.0,No Fraud
1,202263.03,202263.03,0.0,Fraud
3,20611.98,0.0,0.0,No Fraud
3,12288.03,0.0,0.0,No Fraud
1,633610.66,633610.66,0.0,Fraud
1,339152.24,339152.24,0.0,Fraud
1,124465.49,124465.49,0.0,Fraud
1,208272.94,15832.0,0.0,No Fraud
